datetime,accX[m/s^2],accY[m/s^2],accZ[m/s^2],gyroX[rad/s],gyroY[rad/s],gyroZ[rad/s],angleX[rad],angleY[rad],angleZ[rad],step
2019/09/12 18:14:00.968,   3.84239984,   0.91850001,   1.51209998,   0.30787608,  -0.10629055,   0.88331115,   0.03796306,   1.70349753,   1.75740373,  517
2019/09/12 18:14:00.988,   4.37720013,   0.07500000,   1.50949991,   0.37384951,  -0.11972959,   0.79778999,   0.02081395,   1.68690169,   1.75284255,  517
2019/09/12 18:14:01.009,   5.06799984,   0.04930000,   1.03670001,   0.45814893,  -0.11239921,   0.72570789,   0.00708710,   1.68464160,   1.75214005,  517
2019/09/12 18:14:01.029,   4.82439995,   0.79079998,   0.57190001,   0.54000485,  -0.15393804,   0.63285637,  -0.02252755,   1.68121922,   1.73907804,  517
2019/09/12 18:14:01.047,   2.52950001,   1.12819993,   0.82099998,   0.57787853,  -0.16249016,   0.44470990,  -0.03320817,   1.67861426,   1.72949839,  517
2019/09/12 18:14:01.067,   1.99469995,   0.42209998,   0.95839995,   0.56321776,  -0.06475171,   0.18814649,  -0.04733253,   1.66854620,   1.72599804,  517
2019/09/12 18:14:01.088,   1.96469998,  -0.60399997,   1.23539996,   0.50213122,   0.05497787,   0.00733038,  -0.05000756,   1.66780019,   1.71818757,  517
2019/09/12 18:14:01.108,   0.84200001,  -0.62529999,   1.94359994,   0.38728857,   0.02443461,  -0.14172074,  -0.04411733,   1.65381467,   1.70757759,  517
2019/09/12 18:14:01.128,  -0.10830000,   0.30039999,   2.36329985,   0.26511550,  -0.09651671,  -0.28466320,  -0.04067770,   1.65460122,   1.69850767,  517
2019/09/12 18:14:01.148,  -0.82580000,   2.00790000,   2.19779992,   0.25534168,  -0.27366763,  -0.32986721,  -0.05167213,   1.63655078,   1.67536473,  517
2019/09/12 18:14:01.168,  -1.73140001,   2.12380004,   3.44139981,   0.44715336,  -0.39584067,  -0.25411993,  -0.04478095,   1.63129222,   1.66631639,  518
2019/09/12 18:14:01.188,  -5.04979992,   0.85389996,   0.19569999,   0.75869465,  -0.43004912,  -0.13316862,  -0.04325978,   1.62120831,   1.65556777,  518
2019/09/12 18:14:01.208,  -4.50539970,  -3.36949992,  -1.20589995,   0.55100042,  -0.11484266,   0.13561209,  -0.03991223,   1.61319172,   1.64863443,  518
2019/09/12 18:14:01.228,  -7.86730003,  -5.93580008,  -3.37229991,   0.01710423,   0.26755896,   0.35308009,  -0.01237972,   1.62435114,   1.66141677,  518
2019/09/12 18:14:01.248,  -8.12629986,  -6.26909971,  -9.81239986,  -0.20647246,   0.40683624,   0.79412478,  -0.01942700,   1.62970006,   1.66811550,  518
2019/09/12 18:14:01.268,   3.72069979,   0.22970000,  -2.46199989,  -0.90896749,   0.08674286,   1.41720736,  -0.03988167,   1.67176580,   1.65461481,  518
2019/09/12 18:14:01.288,   3.21439981,   2.14919996,  -4.36560011,  -0.76358157,   0.37873644,   0.63529986,  -0.06841533,   1.67282653,   1.66853082,  518
2019/09/12 18:14:01.308,  -1.96809995,   1.38479996,  -3.16240001,  -0.37629297,   0.42271873,   0.61575216,  -0.09060413,   1.69713640,   1.67355943,  518
2019/09/12 18:14:01.328,  -3.26440001,   1.40409994,  -1.78269994,  -0.02076942,   0.25411993,   0.63407809,  -0.10279570,   1.70515454,   1.69178128,  518
2019/09/12 18:14:01.348,   0.30320001,   0.96649998,  -0.01670000,   0.21013764,  -0.00122173,   0.32864550,  -0.12471850,   1.71069062,   1.69796884,  518
2019/09/12 18:14:01.368,   0.86390001,  -1.15989995,   0.15470000,   0.24312437,  -0.09285152,  -0.20525073,  -0.13065094,   1.71130729,   1.72260356,  518
2019/09/12 18:14:01.388,   0.92170000,  -2.50759983,  -0.35189998,   0.06841691,  -0.02076942,  -0.56932640,  -0.10166761,   1.71423578,   1.74006855,  518
2019/09/12 18:14:01.408,   1.98149991,  -2.93719983,  -0.11180000,  -0.16004670,  -0.00855211,  -0.70616019,  -0.09135098,   1.71355355,   1.75800431,  518
2019/09/12 18:14:01.428,   3.18889999,  -2.38380003,   0.58550000,  -0.28832838,  -0.03420845,  -0.71715581,  -0.04847598,   1.71223569,   1.77579772,  518
2019/09/12 18:14:01.448,   3.49959993,  -0.88290000,   0.82909995,  -0.39828414,  -0.02932153,  -0.63407809,  -0.03632031,   1.71096754,   1.78040278,  518
2019/09/12 18:14:01.468,   3.20409989,   0.31860000,   0.80100000,  -0.57299161,  -0.10506882,  -0.43371433,  -0.03074949,   1.70599735,   1.78308654,  518
2019/09/12 18:14:01.488,   2.39520001,   0.28140000,   1.15849996,  -0.70738196,  -0.12339478,  -0.29932398,  -0.02448601,   1.70338023,   1.79038882,  518
2019/09/12 18:14:01.508,   1.82199991,  -0.10680000,   1.23280001,  -0.70493847,  -0.06108652,  -0.27244589,  -0.02004904,   1.69175839,   1.80188012,  518
2019/09/12 18:14:01.529,   1.84410000,   0.37590000,   1.67829990,  -0.70127326,  -0.12583824,  -0.19181168,  -0.01678549,   1.69015968,   1.82023978,  518
2019/09/12 18:14:01.549,   1.38899994,   0.63379997,   1.64679992,  -0.69394290,  -0.03909538,  -0.07452556,  -0.02253772,   1.67474592,   1.82782054,  518
2019/09/12 18:14:01.568,   0.13490000,  -0.11110000,   1.48899996,  -0.74525559,   0.17470746,   0.02932153,  -0.02250719,   1.67363858,   1.83576977,  518
2019/09/12 18:14:01.588,  -1.25379992,  -0.75079995,   0.85149997,  -0.90408057,   0.31764993,   0.10018190,  -0.01871299,   1.67058575,   1.84202719,  518
2019/09/12 18:14:01.608,  -0.10340000,  -0.58249998,  -0.25790000,  -1.14598322,   0.26389378,   0.11728612,  -0.02257866,   1.67653120,   1.85569787,  518
2019/09/12 18:14:01.628,   1.44610000,  -1.11449993,   0.60619998,  -1.35245562,  -0.17959438,  -0.07941248,  -0.01576563,   1.67765582,   1.87983656,  518
2019/09/12 18:14:01.648,   0.50860000,  -1.51909995,   4.81360006,  -1.40010309,  -0.42882740,  -0.34086281,  -0.01704032,   1.67363727,   1.89897430,  518
2019/09/12 18:14:01.668,  -2.58509994,   2.10609984,   3.49959993,  -1.26937795,  -0.25411993,  -0.32131511,  -0.02845401,   1.64129484,   1.91254699,  519
2019/09/12 18:14:01.688,  -7.76789999,   7.08969975,  -4.55609989,  -0.93218035,   0.07330383,  -0.20280726,  -0.02322109,   1.63575447,   1.93944681,  519
2019/09/12 18:14:01.708,  -8.38689995,  13.65139961,  -6.44729996,  -0.02199115,   0.73426002,  -0.76358157,  -0.06650414,   1.65224612,   1.92513895,  519
2019/09/12 18:14:01.727,   1.91600001,  -1.30979991,  -3.03839993,   1.43919849,  -0.60597831,  -1.78617001,  -0.05097755,   1.66697407,   1.92262137,  519
2019/09/12 18:14:01.748,   2.09549999,  -6.38989973,  -6.69359970,   0.98349303,  -0.54244834,  -1.03602743,   0.03467742,   1.69762683,   1.96078146,  519
2019/09/12 18:14:01.768,   0.15730000, -10.45209980,  -3.02219987,   0.26878071,   0.06352998,  -0.34208453,   0.05765625,   1.68593943,   1.94711924,  519
2019/09/12 18:14:01.788,  -2.45749998,  -1.51849997,  -2.21469998,  -0.37873644,   0.38728857,  -0.34574974,   0.07479472,   1.69863927,   1.93714130,  519
2019/09/12 18:14:01.808,  -1.21739995,   2.86309981,  -0.49689999,  -0.58765239,   0.31276301,  -0.40561453,   0.08066624,   1.70702767,   1.91892850,  519
2019/09/12 18:14:01.827,  -1.19129992,   2.91389990,   1.11449993,  -0.65606928,   0.25900686,  -0.32009339,   0.06266201,   1.70412767,   1.89898562,  519
2019/09/12 18:14:01.848,  -0.11369999,   2.05599999,   1.22140002,  -0.44593161,   0.22113322,  -0.08429940,   0.06723023,   1.71018279,   1.90089548,  519
2019/09/12 18:14:01.868,   1.77160001,   1.42909992,   0.94129997,  -0.08918633,   0.18570304,   0.25289822,   0.05215165,   1.70744705,   1.89580941,  519
2019/09/12 18:14:01.888,   3.19109988,   1.26989996,   1.41899991,   0.20158553,   0.09162979,   0.54122663,   0.04687356,   1.71119487,   1.89957702,  519
2019/09/12 18:14:01.908,   4.38980007,   0.67969996,   1.37019992,   0.60720003,  -0.04153883,   0.87231559,   0.02652614,   1.69993019,   1.88383770,  519
2019/09/12 18:14:01.928,   5.18829966,   0.31160000,   1.57599998,   0.78679442,  -0.07208209,   0.81489420,   0.01086028,   1.69885361,   1.88452947,  519
2019/09/12 18:14:01.947,   4.42009974,   0.80879998,   0.81919998,   0.95050633,  -0.10751228,   0.59498274,  -0.01866192,   1.69258714,   1.86590612,  519
2019/09/12 18:14:01.968,   2.35069990,   1.43260002,   0.78319997,   0.96516705,  -0.14294246,   0.32742378,  -0.02811738,   1.69091892,   1.84726810,  519
2019/09/12 18:14:01.988,   1.93929994,  -0.36059999,   0.85929996,   0.80267692,  -0.17470746,   0.12095132,  -0.02900497,   1.68155611,   1.83950806,  519
2019/09/12 18:14:02.008,   2.22669983,  -1.44579995,   1.57519996,   0.54122663,  -0.17959438,  -0.01466077,  -0.02966797,   1.67850983,   1.83829415,  519
2019/09/12 18:14:02.028,   1.35589993,  -0.57510000,   1.83239996,   0.31642818,  -0.08796459,  -0.12705997,  -0.02282325,   1.65745032,   1.82948792,  519
2019/09/12 18:14:02.048,  -0.24049999,   0.28970000,   1.35609996,   0.13561209,  -0.02687807,  -0.22235495,  -0.01960023,   1.65585768,   1.82361913,  519
2019/09/12 18:14:02.068,  -0.64870000,   0.62839997,   2.26269984,   0.11484266,  -0.21013764,  -0.25289822,  -0.02107914,   1.63711071,   1.80457556,  519
2019/09/12 18:14:02.089,  -1.41989994,   2.13520002,   3.32189989,   0.36407569,  -0.32742378,  -0.19914207,  -0.01538826,   1.63306749,   1.79929364,  519
2019/09/12 18:14:02.108,  -3.42260003,   1.75669992,   1.62329996,   0.58398718,  -0.31154126,  -0.06352998,  -0.02303758,   1.61570132,   1.78278720,  519
2019/09/12 18:14:02.128,  -5.06729984,  -0.47770000,  -0.58149999,   0.39217550,  -0.09529497,   0.19547687,  -0.02087522,   1.60980892,   1.76783109,  519
2019/09/12 18:14:02.147,  -3.70029998,  -2.52679992,   0.72469997,   0.02932153,   0.19547687,   0.41172317,  -0.00771938,   1.60396481,   1.76443505,  519
2019/09/12 18:14:02.168, -10.50829983,  -5.92479992,  -8.62090015,  -0.24678956,   0.46059239,   0.64629543,  -0.01528617,   1.60800862,   1.76147151,  520
2019/09/12 18:14:02.189,  -3.91929984,  -4.68779993,  -3.17139983,  -0.77579886,   0.24801129,   1.22661734,   0.00097893,   1.63291681,   1.76771057,  520
2019/09/12 18:14:02.208,   3.41999984,   1.13749993,  -4.69199991,  -0.88208938,   0.26022860,   1.24249995,  -0.02318031,   1.63792157,   1.77629137,  520
2019/09/12 18:14:02.228,   0.07770000,   2.78139997,  -2.61899996,  -0.59253925,   0.43004912,   0.82222462,  -0.07097110,   1.65873516,   1.77258527,  520
2019/09/12 18:14:02.248,  -1.92249990,   4.52959967,  -1.28649998,   0.11728612,   0.42516220,   0.78068578,  -0.08687723,   1.66684318,   1.78315306,  520
2019/09/12 18:14:02.268,   0.93529999,   4.43659973,  -1.65559995,   0.70738196,   0.40072760,   0.94684112,  -0.13809033,   1.68517804,   1.78037262,  520
2019/09/12 18:14:02.288,   0.62549996,  -0.21200000,  -0.79159999,   0.94317591,   0.19792034,   0.70738196,  -0.15442872,   1.69582975,   1.78974950,  520
2019/09/12 18:14:02.308,  -0.27350000,  -2.86889982,  -0.79659998,   0.84910268,   0.02565634,  -0.06230826,  -0.14008811,   1.70940924,   1.79235470,  520
2019/09/12 18:14:02.328,   1.10949993,  -3.47749996,  -0.98619998,   0.55833083,   0.12950343,  -0.63285637,  -0.13710181,   1.71209502,   1.79394519,  520
2019/09/12 18:14:02.348,   3.07920003,  -2.63599992,  -0.52440000,   0.24068090,   0.10629055,  -0.84665924,  -0.09265213,   1.72681785,   1.80779934,  520
2019/09/12 18:14:02.368,   4.47209978,  -1.59359992,  -0.14960000,   0.03054326,   0.03054326,  -0.91018921,  -0.07616497,   1.72886503,   1.80284393,  520
2019/09/12 18:14:02.388,   4.40000010,  -0.28479999,  -0.56209999,  -0.13927728,   0.04642576,  -0.92362821,  -0.05651250,   1.74496865,   1.80543208,  520
2019/09/12 18:14:02.408,   3.79899979,  -1.08990002,  -0.50720000,  -0.45326200,   0.10873401,  -0.86376345,  -0.03945313,   1.74543607,   1.80907023,  520
2019/09/12 18:14:02.428,   3.53160000,  -2.02670002,  -0.16190000,  -0.75991637,   0.20525073,  -0.73914695,   0.00335490,   1.75678444,   1.83189082,  520
2019/09/12 18:14:02.448,   2.94449997,  -2.35730004,   0.45609999,  -0.88697630,   0.21624629,  -0.54611355,   0.01472534,   1.76093566,   1.84408379,  520
2019/09/12 18:14:02.468,   1.48930001,   0.17209999,   1.97549999,  -0.96516705,  -0.02076942,  -0.27122417,   0.01970225,   1.75165331,   1.85668910,  520
2019/09/12 18:14:02.489,   0.92999995,   2.37709999,   3.57379985,  -0.92362821,  -0.40439278,   0.10995574,   0.02155866,   1.75164056,   1.86950755,  520
2019/09/12 18:14:02.509,  -0.99959999,   2.57939982,   3.40730000,  -0.67806041,  -0.37751472,   0.27122417,  -0.00600622,   1.72097707,   1.86170959,  520
2019/09/12 18:14:02.528,  -2.17610002,   0.78549999,   3.39339995,  -0.52167892,  -0.00366519,   0.14294246,  -0.01299161,   1.71343040,   1.88051355,  520
2019/09/12 18:14:02.548,  -1.47379994,  -0.76800001,   1.80779994,  -0.62796944,  -0.24678956,   0.12828170,  -0.01241029,   1.70152903,   1.90109742,  520
2019/09/12 18:14:02.568,  -1.57599998,  -2.94630003,   1.61140001,  -1.03602743,  -0.35185838,  -0.07330383,  -0.01657119,   1.69642639,   1.91324294,  520
2019/09/12 18:14:02.588,   0.05680000,  -2.89849997,   3.97989988,  -1.40743351,  -0.17715092,  -0.23090705,   0.00344666,   1.66550732,   1.93692410,  520
2019/09/12 18:14:02.608,   0.67750001,   1.18239999,   2.59419990,  -1.28037357,  -0.09529497,  -0.29810223,   0.00561872,   1.66216981,   1.96364856,  520
2019/09/12 18:14:02.628,  -2.55869985,   6.17289972,  -5.38249969,  -1.06046200,  -0.05742133,  -0.29199359,  -0.02271126,   1.68001962,   1.96037340,  520
2019/09/12 18:14:02.648,  -3.95879984,  13.43900013,  -5.70969963,   0.08674286,   0.03787364,  -1.20951319,  -0.01874366,   1.67861533,   1.97528243,  520
2019/09/12 18:14:02.668,  -1.48229992,   6.71599960,  -4.91960001,   1.36222947,  -0.33231068,  -1.96820784,  -0.03039234,   1.69750619,   1.96968639,  521
2019/09/12 18:14:02.690,   4.33489990,  -6.43729973,  -5.52299976,   0.93951076,  -0.38973203,  -1.26449108,   0.01165565,   1.69082785,   1.96671379,  521
2019/09/12 18:14:02.708,  -1.39940000,  -9.29689980,  -4.60150003,   0.54855698,   0.00244346,  -0.89797187,   0.08978515,   1.70555353,   1.97930872,  521
2019/09/12 18:14:02.728,  -7.38819981,  -2.21199989,  -3.61369991,   0.01221730,   0.10751228,  -0.64018679,   0.10847697,   1.70450151,   1.95607173,  521
2019/09/12 18:14:02.748,  -5.94689989,   4.04719973,  -1.28100002,  -0.28955013,   0.06230826,  -0.27855456,   0.09659517,   1.70624888,   1.91645396,  521
2019/09/12 18:14:02.769,  -3.76819992,   4.24729967,   1.53399992,  -0.31154126,   0.11484266,  -0.08307767,   0.10206788,   1.70842421,   1.91558242,  521
2019/09/12 18:14:02.789,  -1.14940000,   1.78769994,   0.85159999,   0.03665191,   0.07941248,   0.30909780,   0.08708192,   1.70354736,   1.90797126,  521
2019/09/12 18:14:02.808,   1.96229994,   0.94459999,   0.77789998,   0.33231068,  -0.00244346,   0.70005155,   0.08103441,   1.70499742,   1.90194523,  521
2019/09/12 18:14:02.828,   4.12360001,   0.16900000,   1.38150001,   0.51190507,  -0.04031711,   0.89675015,   0.06882416,   1.69320655,   1.90490913,  521
2019/09/12 18:14:02.848,   4.46840000,  -0.25569999,   1.39730000,   0.67806041,  -0.08796459,   0.96761054,   0.05234585,   1.69167471,   1.91033697,  521
2019/09/12 18:14:02.868,   5.01939964,   0.19029999,   1.16180003,   0.82100290,  -0.10018190,   0.96272361,   0.03367760,   1.67938602,   1.89173973,  521
2019/09/12 18:14:02.888,   4.59469986,   1.21889997,   0.31500000,   0.93462384,  -0.13561209,   0.83444190,   0.01641823,   1.67694855,   1.88513732,  521
2019/09/12 18:14:02.908,   3.52059984,   0.66539997,   0.38729998,   0.95905840,  -0.10873401,   0.54855698,  -0.00819868,   1.67326760,   1.87140751,  521
2019/09/12 18:14:02.928,   1.79549992,  -0.36269999,   0.16270000,   0.90530229,  -0.06963864,   0.25900686,  -0.01712202,   1.67135191,   1.86310112,  521
2019/09/12 18:14:02.947,   1.73099995,  -1.58690000,   0.42839998,   0.74647731,  -0.11484266,   0.09773844,  -0.00283483,   1.66839612,   1.86340129,  521
2019/09/12 18:14:02.968,   2.03740001,  -1.50220001,   1.72789991,   0.41172317,  -0.19792034,  -0.04398230,  -0.00421147,   1.66587663,   1.84984303,  521
2019/09/12 18:14:02.988,   1.40609992,  -0.05690000,   1.77759993,   0.08307767,  -0.12828170,  -0.20036380,  -0.00282464,   1.64671648,   1.82276905,  521
2019/09/12 18:14:03.009,   0.36849999,   0.82489997,   1.88949990,  -0.16126843,  -0.03665191,  -0.35552356,   0.00113190,   1.64410901,   1.80940187,  521
2019/09/12 18:14:03.028,  -0.20739999,   1.43409991,   2.65109992,  -0.29688051,  -0.12095132,  -0.47769663,  -0.00580224,   1.62356162,   1.79606199,  521
2019/09/12 18:14:03.048,  -1.95169997,   2.19490004,   2.50099993,  -0.07941248,  -0.21135937,  -0.38484511,   0.00384434,   1.62123287,   1.78035390,  521
2019/09/12 18:14:03.068,  -4.07450008,   1.51999998,   1.18989992,   0.27366763,  -0.13927728,  -0.16126843,   0.00100952,   1.60944307,   1.77113426,  521
2019/09/12 18:14:03.088,  -3.37739992,  -0.00860000,   0.13440000,   0.37384951,   0.02932153,   0.08918633,   0.00514963,   1.60679066,   1.77622318,  521
2019/09/12 18:14:03.108,  -4.35990000,  -1.29759991,  -0.65630001,   0.15393804,   0.14660765,   0.35552356,   0.01175768,   1.61018074,   1.78031409,  521
2019/09/12 18:14:03.128, -10.99959946,  -8.22550011, -10.42399979,  -0.05375614,   0.37384951,   0.51679200,   0.00526176,   1.61317885,   1.77043128,  521
2019/09/12 18:14:03.148,  -0.84299999,  -4.00839996,  -1.68760002,  -1.03724921,   0.04153883,   1.41720736,   0.02645459,   1.63223326,   1.79504085,  521
2019/09/12 18:14:03.168,   2.31719995,   0.98999995,  -6.12739992,  -1.22906089,   0.43982297,   0.97371918,  -0.00205984,   1.63349950,   1.79918301,  522
2019/09/12 18:14:03.188,  -2.66579986,   1.71819997,  -2.92359996,  -0.82833326,   0.37018433,   0.99937552,  -0.03304513,   1.65545845,   1.82195830,  522
2019/09/12 18:14:03.208,  -1.06219995,   5.41429996,  -0.87549996,  -0.05253441,   0.28588492,   1.25716066,  -0.05331613,   1.66247320,   1.85973084,  522
2019/09/12 18:14:03.229,   0.98099995,   5.61399984,  -0.49519998,   0.46914449,   0.16737707,   1.06046200,  -0.12277740,   1.66893244,   1.85829926,  522
2019/09/12 18:14:03.248,   0.94040000,   1.02450001,  -1.16750002,   0.59986967,   0.02443461,   0.17348573,  -0.14311707,   1.67375672,   1.87032032,  522
2019/09/12 18:14:03.268,   0.35089999,  -2.55250001,  -0.67820001,   0.38117990,   0.06719518,  -0.64873886,  -0.12152293,   1.68254149,   1.89148927,  522
2019/09/12 18:14:03.288,   2.40269995,  -3.91459990,  -0.96590000,   0.13316862,   0.16004670,  -0.93462384,  -0.10924634,   1.68408632,   1.89501762,  522
2019/09/12 18:14:03.308,   3.71009994,  -3.25339985,  -0.89419997,  -0.16493361,   0.04398230,  -0.96638882,  -0.05016058,   1.70317781,   1.90368176,  522
2019/09/12 18:14:03.328,   4.46210003,  -1.86759996,  -1.19519997,  -0.48380527,   0.15760323,  -0.86620688,  -0.03269818,   1.70339096,   1.89455640,  522
2019/09/12 18:14:03.348,   5.04339981,  -0.51989996,  -1.28750002,  -0.89186323,   0.26878071,  -0.76235980,  -0.00706672,   1.73245633,   1.91469097,  522
2019/09/12 18:14:03.368,   5.11389971,  -0.48679999,   0.01650000,  -1.28281701,   0.16004670,  -0.75869465,   0.00438481,   1.73753929,   1.92970061,  522
2019/09/12 18:14:03.388,   2.88360000,   0.08630000,   1.23280001,  -1.36345124,  -0.13439035,  -0.67073005,   0.01390939,   1.73349047,   1.93852806,  522
2019/09/12 18:14:03.408,   0.36499998,   2.23269987,   2.94799995,  -1.15453529,  -0.59620446,  -0.18570304,   0.02285396,   1.73137891,   1.96642041,  522
2019/09/12 18:14:03.428,   0.02130000,   3.74199986,   4.40219975,  -0.64140850,  -0.90408057,   0.27611110,  -0.00948354,   1.68990088,   1.97188413,  522
2019/09/12 18:14:03.448,  -0.60729998,   4.03819990,   4.33439970,  -0.11484266,  -0.65362579,   0.14905111,  -0.01632641,   1.67174971,   1.97374189,  522
2019/09/12 18:14:03.468,  -1.50370002,   0.84329998,   3.37329984,  -0.02809980,  -0.15882497,  -0.09651671,  -0.02821939,   1.63736784,   1.97821629,  522
2019/09/12 18:14:03.488,  -0.52050000,  -1.07219994,   1.57620001,  -0.17715092,   0.31764993,  -0.10140363,  -0.02653634,   1.63407350,   1.97535455,  522
2019/09/12 18:14:03.508,   1.09449995,  -3.83309984,   0.21159999,  -0.47769663,   0.10995574,  -0.14538592,   0.01020763,   1.64299822,   1.99931395,  522
2019/09/12 18:14:03.528,   0.07280000,  -3.86279988,   2.40030003,  -0.83688539,  -0.39095375,  -0.32986721,   0.01219621,   1.64520848,   2.00484538,  522
2019/09/12 18:14:03.547,   0.16480000,  -0.92119998,   2.70899987,  -0.93706727,  -0.39950585,  -0.38362336,   0.02324166,   1.61944926,   2.00913191,  522
2019/09/12 18:14:03.568,  -1.90300000,   3.54069996,  -2.17739987,  -0.62308252,  -0.14905111,  -0.38606682,   0.03029048,   1.61210549,   2.01358247,  522
2019/09/12 18:14:03.588,  -3.82979989,   8.65399933,  -6.80149984,  -0.26878071,   0.14049901,  -0.53023100,  -0.00053025,   1.63073063,   2.01775789,  522
2019/09/12 18:14:03.608,  -3.76339984,   7.87339973,  -4.62519979,   0.58154368,  -0.27611110,  -1.30114293,   0.00994248,   1.63367629,   2.02008820,  522
2019/09/12 18:14:03.628,   1.48409998,  -3.68079996,  -5.73140001,   0.83444190,  -0.58643061,  -1.42331600,   0.06924317,   1.66646373,   2.03656602,  522
2019/09/12 18:14:03.648,  -1.51940000,  -8.00379944,  -6.73329973,   0.18448131,  -0.22724187,  -1.20096111,   0.09874725,   1.65331805,   2.02190900,  522
2019/09/12 18:14:03.668,  -4.91650009,  -3.47639990,  -2.97259998,  -0.60842180,   0.10262536,  -1.03236222,   0.13901722,   1.66135466,   2.01265192,  523
2019/09/12 18:14:03.688,  -6.63590002,   1.85420001,  -1.78590000,  -1.11543989,   0.25289822,  -0.96394533,   0.15897082,   1.66574514,   2.01490808,  523
2019/09/12 18:14:03.708,  -5.50019979,   3.64539981,   0.00440000,  -1.13254416,   0.24068090,  -0.70616019,   0.15147747,   1.66928148,   2.00775027,  523
2019/09/12 18:14:03.727,  -1.36860001,   4.46519995,   1.21270001,  -0.79656827,   0.19669861,  -0.09773844,   0.16330883,   1.67790306,   2.02067304,  523
2019/09/12 18:14:03.748,   0.06690000,   3.23309994,   0.79100001,  -0.33597589,   0.17348573,   0.41661009,   0.13513623,   1.67539966,   2.01949430,  523
2019/09/12 18:14:03.768,   1.63319993,   2.03789997,   0.80320001,   0.29443705,  -0.01343904,   0.91263264,   0.12611628,   1.67961693,   2.04509950,  523
2019/09/12 18:14:03.788,   3.39229989,   1.13590002,   1.08009994,   0.40072760,  -0.04886922,   0.91751957,   0.09672857,   1.66829967,   2.02423668,  523
2019/09/12 18:14:03.808,   4.44829988,   0.58459997,   1.16219997,   0.38728857,  -0.03054326,   0.77579886,   0.07930564,   1.66649532,   2.01464653,  523
2019/09/12 18:14:03.828,   5.29530001,  -0.00930000,   0.91990000,   0.32253686,   0.01466077,   0.52045721,   0.07166610,   1.65761042,   2.01091504,  523
2019/09/12 18:14:03.848,   4.85069990,   0.74860001,   0.67350000,   0.24923302,   0.05375614,   0.25045475,   0.06185529,   1.65741026,   2.01327467,  523
2019/09/12 18:14:03.868,   3.85990000,   1.40709996,   0.97359997,   0.21380283,   0.07696902,   0.02932153,   0.03777931,   1.64780378,   1.98150671,  523
2019/09/12 18:14:03.888,   3.20190001,   1.30619991,   0.96719998,   0.23579398,   0.09407324,  -0.15149458,   0.03750402,   1.64917493,   1.97722673,  523
2019/09/12 18:14:03.908,   2.71609998,   0.46480000,   0.76859999,   0.19792034,   0.08674286,  -0.34452799,   0.03567750,   1.64384854,   1.97864795,  523
2019/09/12 18:14:03.928,   1.92769992,  -0.10309999,   0.62689996,   0.03787364,   0.03543019,  -0.52290064,   0.04282113,   1.64543509,   1.98839366,  523
2019/09/12 18:14:03.948,   1.29589999,  -0.61059999,   0.83759999,  -0.18081611,  -0.18448131,  -0.55222219,   0.06023069,   1.63890636,   1.97712207,  523
2019/09/12 18:14:03.969,   0.02480000,   0.56659997,   2.07559991,  -0.29321530,  -0.40439278,  -0.36896262,   0.07240237,   1.63617432,   1.97843707,  523
2019/09/12 18:14:03.988,  -2.01519990,   2.06480002,   2.22399998,  -0.22357668,  -0.36896262,  -0.12705997,   0.06206960,   1.61198211,   1.96302295,  523
2019/09/12 18:14:04.008,  -4.12379980,   2.82929993,   1.19169998,  -0.10140363,  -0.21135937,   0.13072516,   0.06606451,   1.60567224,   1.96049750,  523
2019/09/12 18:14:04.027,  -3.59089994,   1.45999992,   2.48249984,  -0.11728612,  -0.10384709,   0.37751472,   0.05130406,   1.58607197,   1.94053936,  523
2019/09/12 18:14:04.048,  -3.44099998,   0.83629996,   4.56059980,  -0.06841691,  -0.11850785,   0.48258352,   0.04564838,   1.58497548,   1.94447899,  523
2019/09/12 18:14:04.069,  -4.71689987,   2.08990002,   3.44709992,   0.06719518,  -0.12217305,   0.59620446,   0.02127293,   1.56426859,   1.93756998,  523
2019/09/12 18:14:04.088, -10.29539967,  -2.04999995,  -8.76889992,  -0.00244346,   0.31764993,   0.82588983,   0.01103358,   1.56255639,   1.94677126,  523
2019/09/12 18:14:04.108,  -5.78299999,  -8.40530014,  -6.43429995,  -0.73059481,   0.41783181,   1.40376830,   0.03516725,   1.59688973,   1.97733569,  523
2019/09/12 18:14:04.128,   5.79169989,   0.20889999,  -3.90129995,  -1.19485235,   0.54244834,   1.53693688,   0.00837201,   1.60625052,   1.98097932,  523
2019/09/12 18:14:04.148,   2.31180000,   4.66549969,  -1.13959992,  -1.19973934,   0.44593161,   1.09344876,  -0.06579905,   1.62311244,   1.97089803,  523
2019/09/12 18:14:04.171,  -1.11089993,   7.06279993,  -0.97200000,  -0.53511792,   0.31642818,   0.88941979,  -0.08656047,   1.63139737,   1.99634612,  524
2019/09/12 18:14:04.188,  -1.33209991,   4.26429987,  -1.77389991,   0.12705997,   0.27611110,   0.80145520,  -0.13053809,   1.64415109,   1.99601841,  524
2019/09/12 18:14:04.208,  -0.34599999,  -0.73699999,  -0.93460000,   0.33353242,   0.08307767,   0.31276301,  -0.14477529,   1.65102446,   2.02288461,  524
2019/09/12 18:14:04.228,  -0.01210000,  -3.49089980,  -1.15460002,   0.24678956,   0.02809980,  -0.27000242,  -0.12018757,   1.66458726,   2.06069231,  524
